Authors,Title,Year,Source,ArticleURL,DOI,Cites,capture.READER_COUNT_plumx,citation.Scopus_plumx,citation.CrossRef_plumx,citation.Academic Citation Index (ACI) - airiti_plumx,citation.PubMed_plumx,mention.ABSTRACT_VIEWS_plumx,mention.DOWNLOAD_COUNT_plumx,mention.FULL_TEXT_VIEWS_plumx,capture.EXPORTS_SAVES_plumx,readers.citeulike_altmetrics,readers.mendeley_altmetrics,readers.connotea_altmetrics,readers_count_altmetrics,cited_by_posts_count_altmetrics,cited_by_accounts_count_altmetrics,cited_by_tweeters_count_altmetrics,mention.FACEBOOK_COUNT_plumx,cited_by_fbwalls_count_altmetrics,cited_by_videos_count_altmetrics,cited_by_feeds_count_altmetrics,cited_by_linkedin_count_altmetrics,cited_by_weibo_count_altmetrics,cited_by_msm_count_altmetrics,mention.NEWS_COUNT_plumx,cited_by_patents_count_altmetrics,citation.Patent Families_plumx,citation.Policy Citation_plumx,cited_by_policies_count_altmetrics,impact_factor,cited_by_wikipedia_count_altmetrics,Bibliometrics_avg,Social Media_avg,News Media_avg,Patents_avg,Policies_avg,Journal Impact Factor_avg,Misc._avg,Bibliometrics_pct,Social Media_pct,News Media_pct,Patents_pct,Policies_pct,Journal Impact Factor_pct,Misc._pct,composite_score,composite_index_pct
"Annalee W. Nguyen, Ellen K. Wagner, Joshua R. Laber, Laura L. Goodfield, William E. Smallridge, Eric T. Harvill, James F. Papin, Roman F. Wolf, Eduardo A. Padlan, Andy Bristol, Michael Kaleko, Jennifer A. Maynard",A cocktail of humanized anti–pertussis toxin antibodies limits disease in murine and baboon models of whooping cough,2015,Science Translational Medicine,http://dx.doi.org/10.1126/scitranslmed.aad0966,10.1126/scitranslmed.aad0966,0.8622,0.87908,0.84442,0.89236,0.49048,0.97188,0.47692,0.48884,0.4994,0.4999,0.99312,0.89912,0.49746,0.90146,0.9611,0.96236,0.87934,0.98104,0.98676,0.49776,0.48296,0.49996,0.5,0.99384,0.96596,0.95446,0.48984,0.45314,0.48278,0.94578,0.484,0.718033846153846,0.8243657142857143,0.9799,0.72215,0.46796,0.94578,0.48824,0.98212,0.99412,0.98964,0.94822,0.4492,0.94578,0.46854,0.8998939999999999,0.99372
"Jianfei Peng, Min Hu, Song Guo, Zhuofei Du, Jing Zheng, Dongjie Shang, Misti Levy Zamora, Limin Zeng, Min Shao, Yu-Sheng Wu, Jun Zheng, Yuan Wang, Crystal R. Glen, Donald R. Collins, Mario J. Molina, Renyi Zhang",Markedly enhanced absorption and direct radiative forcing of black carbon under polluted urban environments,2016,Proceedings of the National Academy of Sciences,http://dx.doi.org/10.1073/pnas.1602310113,10.1073/pnas.1602310113,0.997,0.98976,0.99696,0.9966,0.49048,0.97574,0.47692,0.48884,0.4994,0.4999,0.99434,0.9914,0.49746,0.99142,0.94478,0.95102,0.91754,0.46874,0.98852,0.49776,0.98924,0.49996,0.5,0.9845,0.9751,0.46002,0.48984,0.99582,0.99104,0.2003,0.9856,0.7607092307692308,0.7529371428571429,0.9798,0.47492999999999996,0.99343,0.2003,0.8241999999999999,0.9956,0.97432,0.98944,0.45966,0.99644,0.2003,0.99728,0.8996650000000002,0.99368
"Marwa K. Ibrahim, Mara Zambruni, Christopher L. Melby, Peter C. Melby",Impact of Childhood Malnutrition on Host Defense and Infection,2017,Clinical Microbiology Reviews,http://dx.doi.org/10.1128/cmr.00119-16,10.1128/cmr.00119-16,0.99154,0.99916,0.9902,0.9934,0.49048,0.9984,0.47692,0.48884,0.4994,0.4999,0.48702,0.99932,0.49746,0.99932,0.94012,0.94596,0.95542,0.9504,0.481,0.49776,0.48296,0.49996,0.5,0.97144,0.47158,0.46002,0.48984,0.97972,0.48278,0.97228,0.484,0.7246015384615383,0.7532657142857142,0.72151,0.47492999999999996,0.73125,0.97228,0.48824,0.986,0.97456,0.94558,0.45966,0.96322,0.97228,0.46854,0.899343,0.99364
"Robert A. Hummer, Daniel A. Powers, Starling G. Pullum, Ginger L. Gossman, W. Parker Frisbie",Paradox found (again): Infant mortality among the Mexican-origin population in the united states,2007,Demography,http://dx.doi.org/10.1353/dem.2007.0028,10.1353/dem.2007.0028,0.97476,0.91744,0.97464,0.97532,0.49048,0.98602,0.47692,0.48884,0.4994,0.4999,0.48702,0.93876,0.49746,0.9388,0.925,0.90418,0.88358,0.46874,0.481,0.49776,0.96956,0.49996,0.5,0.96142,0.94716,0.46002,0.48984,0.99302,0.99852,0.63784,0.98972,0.7054615384615384,0.6660657142857144,0.9542900000000001,0.47492999999999996,0.99577,0.63784,0.8190133333333334,0.97228,0.88204,0.97446,0.45966,0.99784,0.63784,0.99524,0.899194,0.9936
"Jillian G. Rouse, Jianzhong Yang, Jessica P. Ryman-Rasmussen, Andrew R. Barron, Nancy A. Monteiro-Riviere",Effects of Mechanical Flexion on the Penetration of Fullerene Amino Acid-Derivatized Peptide Nanoparticles through Skin,2006,Nano Letters,http://dx.doi.org/10.1021/nl062464m,10.1021/nl062464m,0.9738,0.8489,0.97556,0.97898,0.49048,0.93014,0.47692,0.48884,0.4994,0.4999,0.98028,0.89424,0.49746,0.89502,0.87484,0.84994,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.47158,0.93514,0.48984,0.99552,0.99702,0.82394,0.984,0.7273938461538462,0.5813085714285714,0.47542,0.71249,0.99627,0.82394,0.6549066666666666,0.98704,0.76316,0.46408,0.93292,0.99812,0.82394,0.96614,0.8988520000000001,0.99356
"Weiwei Cai, Arden L. Moore, Yanwu Zhu, Xuesong Li, Shanshan Chen, Li Shi, Rodney S. Ruoff",Thermal Transport in Suspended and Supported Monolayer Graphene Grown by Chemical Vapor Deposition,2010,Nano Letters,http://dx.doi.org/10.1021/nl9041966,10.1021/nl9041966,0.99844,0.99628,0.99828,0.99864,0.49048,0.98522,0.47692,0.48884,0.4994,0.4999,0.9853,0.9968,0.49746,0.99684,0.82136,0.8272,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.9492,0.9735,0.48984,0.45314,0.48278,0.86146,0.97746,0.7623353846153845,0.57042,0.71423,0.73167,0.46796,0.86146,0.6527266666666667,0.99636,0.75358,0.93204,0.96382,0.4492,0.86146,0.95324,0.8987789999999999,0.99352
"Fabiola Cervantes-Gomez, Betty Lamothe, Jennifer A. Woyach, William G. Wierda, Michael J. Keating, Kumudha Balakrishnan, Varsha Gandhi",Pharmacological and Protein Profiling Suggests Venetoclax (ABT-199) as Optimal Partner with Ibrutinib in Chronic Lymphocytic Leukemia,2015,Clinical Cancer Research,http://dx.doi.org/10.1158/1078-0432.ccr-14-2809,10.1158/1078-0432.ccr-14-2809,0.9844,0.94004,0.98456,0.9834,0.49048,0.9968,0.47692,0.48884,0.4994,0.4999,0.48702,0.95466,0.49746,0.95458,0.9337,0.9401,0.89308,0.94336,0.481,0.49776,0.48296,0.49996,0.5,0.97642,0.96596,0.99452,0.99464,0.45314,0.48278,0.9171,0.484,0.7118507692307692,0.7415999999999999,0.97119,0.99458,0.46796,0.9171,0.48824,0.97784,0.967,0.9834,0.99792,0.4492,0.9171,0.46854,0.8979539999999999,0.99348
"Uwe M. Fischer, Matthew T. Harting, Fernando Jimenez, Werner O. Monzon-Posadas, Hasen Xue, Sean I. Savitz, Glen A. Laine, Charles S. Cox",Pulmonary Passage is a Major Obstacle for Intravenous Stem Cell Delivery: The Pulmonary First-Pass Effect,2009,Stem Cells and Development,http://dx.doi.org/10.1089/scd.2008.0253,10.1089/scd.2008.0253,0.99764,0.98886,0.99748,0.9932,0.49048,0.9996,0.47692,0.48884,0.4994,0.4999,0.48702,0.9905,0.49746,0.99046,0.95072,0.95646,0.39468,0.96192,0.481,0.49776,0.48296,0.49996,0.5,0.97066,0.47158,0.99784,0.48984,0.45314,0.48278,0.57142,0.99538,0.7230861538461538,0.67782,0.72112,0.74384,0.46796,0.57142,0.6587000000000001,0.98516,0.90216,0.94492,0.97932,0.4492,0.57142,0.98474,0.897948,0.99344
"Priyanka Dwivedi, Aparna Joshi, Vilmos F. Misangyi",Gender-inclusive Gatekeeping: How (Mostly Male) Predecessors Influence the Success of Female CEOs,2018,Academy of Management Journal,http://dx.doi.org/10.5465/amj.2015.1238,10.5465/amj.2015.1238,0.98916,0.99704,0.9862,0.99188,0.49048,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.99764,0.49746,0.99764,0.95226,0.95608,0.95084,0.46874,0.481,0.49776,0.9919,0.49996,0.5,0.98064,0.9703,0.46002,0.48984,0.96246,0.48278,0.9386,0.484,0.6735092307692307,0.686982857142857,0.9754700000000001,0.47492999999999996,0.72262,0.9386,0.6578866666666666,0.94072,0.91828,0.98628,0.45966,0.95036,0.9386,0.98118,0.897807,0.9934
"Kee-Jong Hong, Chan-Ho Lee, Sung Woo Kim",<i>Aspergillus oryzae</i>GB-107 Fermentation Improves Nutritional Quality of Food Soybeans and Feed Soybean Meals,2004,Journal of Medicinal Food,http://dx.doi.org/10.1089/jmf.2004.7.430,10.1089/jmf.2004.7.430,0.98184,0.92444,0.98476,0.9844,0.49048,0.97972,0.47692,0.48884,0.4994,0.4999,0.48702,0.94552,0.49746,0.94572,0.88756,0.88436,0.79342,0.94244,0.481,0.99718,0.96772,0.49996,0.5,0.9778,0.96434,0.97138,0.99362,0.45314,0.48278,0.44858,0.484,0.7080446153846154,0.7126771428571429,0.97107,0.9824999999999999,0.46796,0.44858,0.8163,0.97472,0.95176,0.98312,0.99052,0.4492,0.44858,0.99428,0.8969630000000002,0.99336
"Barbara A. Brown-Elliott, Richard J. Wallace",Clinical and Taxonomic Status of Pathogenic Nonpigmented or Late-Pigmenting Rapidly Growing Mycobacteria,2002,Clinical Microbiology Reviews,http://dx.doi.org/10.1128/cmr.15.4.716-746.2002,10.1128/cmr.15.4.716-746.2002,0.99324,0.95964,0.99262,0.99352,0.49048,0.99728,0.47692,0.48884,0.4994,0.4999,0.48702,0.9688,0.49746,0.96876,0.82864,0.83412,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.47158,0.94808,0.48984,0.93826,0.99538,0.89104,0.96994,0.7169723076923076,0.5724485714285714,0.47542,0.71896,0.96682,0.89104,0.65022,0.98136,0.75632,0.46408,0.9432,0.98202,0.89104,0.94096,0.8968420000000001,0.99332
"Ting Chen, Scott Calabrese Barton, Gary Binyamin, Zhiqiang Gao, Yongchao Zhang, Hyug-Han Kim, Adam Heller",A Miniature Biofuel Cell,2001,Journal of the American Chemical Society,http://dx.doi.org/10.1021/ja0163164,10.1021/ja0163164,0.97776,0.80488,0.97936,0.9808,0.49048,0.80956,0.47692,0.48884,0.4994,0.4999,0.97552,0.87406,0.49746,0.8762,0.97026,0.9726,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.47158,0.99942,0.48984,0.45314,0.96754,0.84724,0.98632,0.7117984615384615,0.6124628571428572,0.47542,0.74463,0.71034,0.84724,0.6556799999999999,0.97776,0.80196,0.46408,0.98016,0.92394,0.84724,0.9708,0.896796,0.99328
"Robert A. Baron, Rebecca J. Franklin, Keith M. Hmieleski","Why Entrepreneurs Often Experience <i>Low</i>, Not High, Levels of Stress",2013,Journal of Management,http://dx.doi.org/10.1177/0149206313495411,10.1177/0149206313495411,0.99064,0.99816,0.99324,0.98034,0.9903,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.99768,0.49746,0.99772,0.98452,0.98126,0.9814,0.46874,0.96734,0.49776,0.48296,0.49996,0.5,0.98744,0.97836,0.46002,0.48984,0.97848,0.48278,0.88828,0.484,0.7117061538461538,0.7690314285714285,0.9829,0.47492999999999996,0.73063,0.88828,0.48824,0.97768,0.9834,0.9913,0.45966,0.96236,0.88828,0.46854,0.8963529999999998,0.99324
"Chun-Chu Chen, James F. Petrick",Health and Wellness Benefits of Travel Experiences,2013,Journal of Travel Research,http://dx.doi.org/10.1177/0047287513496477,10.1177/0047287513496477,0.98612,0.98142,0.98658,0.96822,0.49048,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.98562,0.49746,0.98546,0.95868,0.95864,0.88434,0.46874,0.481,0.49776,0.97564,0.49996,0.5,0.99308,0.99482,0.46002,0.48984,0.98882,0.98568,0.87042,0.98146,0.6686553846153847,0.6787657142857143,0.99395,0.47492999999999996,0.98725,0.87042,0.8182866666666667,0.93468,0.90348,0.99534,0.45966,0.99282,0.87042,0.99498,0.89574,0.9932
"Philip J. Lupo, Jeremy M. Schraw, Tania A. Desrosiers, Wendy N. Nembhard, Peter H. Langlois, Mark A. Canfield, Glenn Copeland, Robert E. Meyer, Austin L. Brown, Tiffany M. Chambers, Pagna Sok, Heather E. Danysh, Susan E. Carozza, Saumya D. Sisoudiya, Susan G. Hilsenbeck, Amanda E. Janitz, Matthew E. Oster, Angela E. Scheuerle, Joshua D. Schiffman, Chunqiao Luo, Amir Mian, Beth A. Mueller, Chad D. Huff, Sonja A. Rasmussen, Michael E. Scheurer, Sharon E. Plon",Association Between Birth Defects and Cancer Risk Among Children and Adolescents in a Population-Based Assessment of 10 Million Live Births,2019,JAMA Oncology,http://dx.doi.org/10.1001/jamaoncol.2019.1215,10.1001/jamaoncol.2019.1215,0.983,0.9608,0.98088,0.13986,0.49048,0.99664,0.47692,0.48884,0.4994,0.4999,0.48702,0.9698,0.49746,0.9698,0.99684,0.99564,0.99428,0.99064,0.9971,0.49776,0.99334,0.49996,0.5,0.99666,0.99566,0.46002,0.48984,0.99764,0.48278,0.98668,0.484,0.6506000000000001,0.8534942857142856,0.9961599999999999,0.47492999999999996,0.74021,0.98668,0.6583666666666667,0.90784,0.99968,0.9966,0.45966,0.9728,0.98668,0.9837,0.895313,0.99316
"Dianna M. Milewicz, Dong-Chuan Guo, Van Tran-Fadulu, Andrea L. Lafont, Christina L. Papke, Sakiko Inamoto, Carrie S. Kwartler, Hariyadarshi Pannu",Genetic Basis of Thoracic Aortic Aneurysms and Dissections: Focus on Smooth Muscle Cell Contractile Dysfunction,2008,Annual Review of Genomics and Human Genetics,http://dx.doi.org/10.1146/annurev.genom.8.080706.092303,10.1146/annurev.genom.8.080706.092303,0.9856,0.93116,0.98524,0.9864,0.49048,0.99656,0.47692,0.48884,0.4994,0.4999,0.48702,0.94756,0.49746,0.94768,0.81048,0.81638,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.47158,0.93858,0.98856,0.952,0.97766,0.81132,0.9856,0.7103553846153846,0.5673199999999999,0.47542,0.96357,0.96483,0.81132,0.65544,0.97644,0.74978,0.46408,0.98292,0.98132,0.81132,0.96848,0.89502,0.99312
"Debra Umberson, Kristi Williams, Patricia A. Thomas, Hui Liu, Mieke Beth Thomeer","Race, Gender, and Chains of Disadvantage",2014,Journal of Health and Social Behavior,http://dx.doi.org/10.1177/0022146514521426,10.1177/0022146514521426,0.98456,0.98588,0.9856,0.98594,0.99148,0.99414,0.47692,0.48884,0.4994,0.4999,0.99154,0.98548,0.49746,0.98546,0.95532,0.95546,0.94348,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.98832,0.47158,0.46002,0.48984,0.98102,0.48278,0.84828,0.484,0.7975415384615384,0.68628,0.72995,0.47492999999999996,0.7319,0.84828,0.48824,0.99932,0.91368,0.9578,0.45966,0.964,0.84828,0.46854,0.895015,0.99308
"David W. Russell, Rebekkah W. Halford, Denise M.O. Ramirez, Rahul Shah, Tiina Kotti",Cholesterol 24-Hydroxylase: An Enzyme of Cholesterol Turnover in the Brain,2009,Annual Review of Biochemistry,http://dx.doi.org/10.1146/annurev.biochem.78.072407.103859,10.1146/annurev.biochem.78.072407.103859,0.9786,0.91908,0.97538,0.9736,0.49048,0.9947,0.47692,0.48884,0.4994,0.4999,0.48702,0.9402,0.49746,0.94032,0.85544,0.86094,0.39468,0.46874,0.481,0.49776,0.97128,0.49996,0.5,0.47926,0.95874,0.983,0.98952,0.45314,0.48278,0.88356,0.97632,0.7064076923076923,0.5801085714285714,0.7190000000000001,0.9862599999999999,0.46796,0.88356,0.81512,0.97316,0.76256,0.94094,0.9923,0.4492,0.88356,0.99374,0.8949450000000001,0.99304
"David E. Cunningham, Kristian Skrede Gleditsch, Idean Salehyan",It Takes Two,2009,Journal of Conflict Resolution,http://dx.doi.org/10.1177/0022002709336458,10.1177/0022002709336458,0.99148,0.97992,0.99212,0.99072,0.99442,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.98372,0.49746,0.98364,0.9498,0.95102,0.83236,0.46874,0.481,0.49776,0.98666,0.49996,0.5,0.99284,0.9949,0.46002,0.48984,0.99964,0.48278,0.53812,0.484,0.7091753846153845,0.6689828571428571,0.99387,0.47492999999999996,0.7412099999999999,0.53812,0.6561400000000001,0.97576,0.88448,0.99524,0.45966,0.97332,0.53812,0.97318,0.8947149999999998,0.993
"Adam J. Milam, Debra Furr-Holden, Jennifer Edwards-Johnson, Birgete Webb, John W. Patton, Nnayereugo C. Ezekwemba, Lekiesha Porter, TomMario Davis, Marius Chukwurah, Antonio J. Webb, Kevin Simon, Geden Franck, Joshua Anthony, Gerald Onuoha, Italo M. Brown, James T. Carson, Brent C. Stephens","Are Clinicians Contributing to Excess African American COVID-19 Deaths? Unbeknownst to Them, They May Be",2020,Health Equity,http://dx.doi.org/10.1089/heq.2020.0015,10.1089/heq.2020.0015,0.96432,0.9907,0.95722,0.13986,0.49048,0.9908,0.47692,0.48884,0.4994,0.4999,0.48702,0.99186,0.49746,0.9918,0.99768,0.99808,0.99754,0.99558,0.98852,0.999,0.98924,0.49996,0.5,0.99824,0.99854,0.46002,0.48984,0.99582,0.99774,0.85186,0.484,0.6540199999999999,0.8539085714285715,0.99839,0.47492999999999996,0.99678,0.85186,0.82408,0.91304,0.99972,0.99868,0.45966,0.99868,0.85186,0.9972,0.8946470000000001,0.99296
"Sunil Kumar, Edward G. LeBrun, Thomas J. Stohlgren, Jared A. Stabach, Danny L. McDonald, David H. Oi, John S. LaPolla","Evidence of niche shift and global invasion potential of the Tawny Crazy ant, <i><scp>N</scp>ylanderia fulva</i>",2015,Ecology and Evolution,http://dx.doi.org/10.1002/ece3.1737,10.1002/ece3.1737,0.90916,0.92792,0.91762,0.92108,0.49048,0.952,0.47692,0.48884,0.4994,0.4999,0.48702,0.94536,0.49746,0.94556,0.94944,0.9556,0.8236,0.46874,0.481,0.49776,0.97854,0.49996,0.5,0.9934,0.99516,0.46002,0.48984,0.97262,0.48278,0.6874,0.484,0.69612,0.6683342857142857,0.99428,0.47492999999999996,0.7277,0.6874,0.6534333333333333,0.96396,0.88404,0.99548,0.45966,0.95858,0.6874,0.9563,0.893941,0.99292
"John Nemunaitis, Robert O. Dillman, Paul O. Schwarzenberger, Neil Senzer, Casey Cunningham, Jodi Cutler, Alex Tong, Padmasini Kumar, Beena Pappen, Cody Hamilton, Edward DeVol, Phillip B. Maples, Lily Liu, Terry Chamberlin, Daniel L. Shawler, Habib Fakhrai","Phase II Study of Belagenpumatucel-L, a Transforming Growth Factor Beta-2 Antisense Gene-Modified Allogeneic Tumor Cell Vaccine in Non–Small-Cell Lung Cancer",2006,Journal of Clinical Oncology,http://dx.doi.org/10.1200/jco.2005.05.5335,10.1200/jco.2005.05.5335,0.9777,0.85828,0.981,0.98182,0.49048,0.99172,0.47692,0.48884,0.4994,0.4999,0.48702,0.9031,0.49746,0.90336,0.8802,0.88712,0.39468,0.46874,0.481,0.49776,0.96868,0.49996,0.5,0.47926,0.47158,0.9907,0.98662,0.947,0.48278,0.96206,0.484,0.6968692307692307,0.5873857142857143,0.47542,0.9886600000000001,0.71489,0.96206,0.6501466666666667,0.96484,0.76826,0.46408,0.99384,0.93556,0.96206,0.9403,0.8937120000000001,0.99288
"Hui Zheng, Patricia A. Thomas","Marital Status, Self-Rated Health, and Mortality",2013,Journal of Health and Social Behavior,http://dx.doi.org/10.1177/0022146512470564,10.1177/0022146512470564,0.87424,0.8701,0.88126,0.90138,0.49048,0.94336,0.47692,0.48884,0.4994,0.4999,0.9896,0.89464,0.49746,0.8958,0.9517,0.94674,0.9049,0.46874,0.98988,0.49776,0.48296,0.49996,0.5,0.98938,0.47158,0.46002,0.48984,0.93826,0.98568,0.83478,0.484,0.7176261538461538,0.7517028571428571,0.73048,0.47492999999999996,0.96197,0.83478,0.48824,0.98184,0.97372,0.95818,0.45966,0.98022,0.83478,0.46854,0.893264,0.99284
"Eli P. Fenichel, Carlos Castillo-Chavez, M. G. Ceddia, Gerardo Chowell, Paula A. Gonzalez Parra, Graham J. Hickling, Garth Holloway, Richard Horan, Benjamin Morin, Charles Perrings, Michael Springborn, Leticia Velazquez, Cristina Villalobos",Adaptive human behavior in epidemiological models,2011,Proceedings of the National Academy of Sciences,http://dx.doi.org/10.1073/pnas.1011250108,10.1073/pnas.1011250108,0.99056,0.98154,0.98716,0.98824,0.49048,0.99684,0.47692,0.48884,0.4994,0.4999,0.98672,0.985,0.49746,0.98492,0.96384,0.96116,0.9667,0.96222,0.481,0.49776,0.97312,0.49996,0.5,0.96352,0.47158,0.46002,0.48984,0.99892,0.99394,0.2003,0.484,0.7587246153846153,0.7621257142857143,0.71755,0.47492999999999996,0.99643,0.2003,0.6516266666666667,0.99508,0.97952,0.93854,0.45966,0.99828,0.2003,0.94814,0.892562,0.9928
"Alexander L. Brown, Jonathan Meer, J. Forrest Williams",Why Do People Volunteer? An Experimental Analysis of Preferences for Time Donations,2019,Management Science,http://dx.doi.org/10.1287/mnsc.2017.2951,10.1287/mnsc.2017.2951,0.96624,0.99188,0.9468,0.9405,0.49048,0.3452,0.9869,0.48884,0.4994,0.4999,0.48702,0.99328,0.49746,0.99328,0.98506,0.98746,0.9882,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.98606,0.96434,0.46002,0.48984,0.99648,0.99618,0.90012,0.484,0.7046876923076923,0.7014885714285715,0.9752000000000001,0.47492999999999996,0.9963299999999999,0.90012,0.48824,0.9714,0.94034,0.98602,0.45966,0.99818,0.90012,0.46854,0.8925529999999999,0.99276
"Clare Palmer, Katie McShane, Ronald Sandler",Environmental Ethics,2014,Annual Review of Environment and Resources,http://dx.doi.org/10.1146/annurev-environ-121112-094434,10.1146/annurev-environ-121112-094434,0.91942,0.99168,0.90848,0.93484,0.49048,0.3452,0.99908,0.48884,0.4994,0.99996,0.48702,0.99268,0.49746,0.99264,0.89656,0.8976,0.9152,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.95366,0.46002,0.48984,0.98102,0.98766,0.93792,0.484,0.7405969230769232,0.6655800000000001,0.71646,0.47492999999999996,0.98434,0.93792,0.48824,0.99032,0.8817,0.93566,0.45966,0.99102,0.93792,0.46854,0.8922870000000002,0.99272
"Jennifer A. Devine, David Wrathall, Nate Currit, Beth Tellman, Yunuen Reygadas Langarica",Narco‐Cattle Ranching in Political Forests,2018,Antipode,http://dx.doi.org/10.1111/anti.12469,10.1111/anti.12469,0.90558,0.96502,0.922,0.92858,0.49048,0.3452,0.47692,0.48884,0.4994,0.4999,0.48702,0.97106,0.49746,0.97106,0.97742,0.97992,0.87934,0.94616,0.481,0.49776,0.9944,0.49996,0.5,0.99692,0.99768,0.46002,0.48984,0.96246,0.9947,0.8408,0.484,0.6571492307692307,0.7519714285714285,0.9973000000000001,0.47492999999999996,0.97858,0.8408,0.65872,0.91744,0.9738,0.99776,0.45966,0.98786,0.8408,0.98574,0.891955,0.99268
"Wujian Miao, Jai-Pil Choi, Allen J. Bard","Electrogenerated Chemiluminescence 69:  The Tris(2,2‘-bipyridine)ruthenium(II), (Ru(bpy)<sub>3</sub><sup>2+</sup>)/Tri-<i>n</i>-propylamine (TPrA) System RevisitedA New Route Involving TPrA<sup>•+</sup> Cation Radicals",2002,Journal of the American Chemical Society,http://dx.doi.org/10.1021/ja027532v,10.1021/ja027532v,0.99534,0.91066,0.99454,0.99394,0.49048,0.96882,0.47692,0.48884,0.4994,0.4999,0.48702,0.93632,0.49746,0.93642,0.88574,0.89274,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.94452,0.99018,0.98298,0.45314,0.48278,0.85368,0.98688,0.7062092307692307,0.5889800000000001,0.71189,0.98658,0.46796,0.85368,0.6558666666666667,0.97286,0.76994,0.92914,0.99254,0.4492,0.85368,0.9714,0.8917659999999998,0.99262
"Wujian Miao, Jai-Pil Choi, Allen J. Bard","Electrogenerated Chemiluminescence 69:  The Tris(2,2‘-bipyridine)ruthenium(II), (Ru(bpy)<sub>3</sub><sup>2+</sup>)/Tri-<i>n</i>-propylamine (TPrA) System RevisitedA New Route Involving TPrA<sup>•+</sup> Cation Radicals",2002,Journal of the American Chemical Society,http://dx.doi.org/10.1021/ja027532v,10.1021/ja027532v,0.99534,0.91066,0.99454,0.99394,0.49048,0.96882,0.47692,0.48884,0.4994,0.4999,0.48702,0.93632,0.49746,0.93642,0.88574,0.89274,0.39468,0.46874,0.481,0.49776,0.48296,0.49996,0.5,0.47926,0.94452,0.99018,0.98298,0.45314,0.48278,0.85368,0.98688,0.7062092307692307,0.5889800000000001,0.71189,0.98658,0.46796,0.85368,0.6558666666666667,0.97286,0.76994,0.92914,0.99254,0.4492,0.85368,0.9714,0.8917659999999998,0.99262
"Weiwu Zhang, Thomas J. Johnson, Trent Seltzer, Shannon L. Bichard",The Revolution Will be Networked,2009,Social Science Computer Review,http://dx.doi.org/10.1177/0894439309335162,10.1177/0894439309335162,0.987,0.99516,0.98924,0.98784,0.9987,0.3452,0.47692,0.48884,0.4994,0.4999,0.99964,0.99252,0.99874,0.99256,0.9214,0.9285,0.87934,0.46874,0.96376,0.49776,0.48296,0.49996,0.5,0.98792,0.96434,0.46002,0.48984,0.9835,0.48278,0.6232,0.484,0.7895892307692307,0.7373857142857142,0.9761299999999999,0.47492999999999996,0.73314,0.6232,0.48824,0.99868,0.96528,0.98752,0.45966,0.96552,0.6232,0.46854,0.8917249999999999,0.99256
"Song Guo, Min Hu, Jianfei Peng, Zhijun Wu, Misti L. Zamora, Dongjie Shang, Zhuofei Du, Jing Zheng, Xin Fang, Rongzhi Tang, Yusheng Wu, Limin Zeng, Shijin Shuai, Wenbin Zhang, Yuan Wang, Yuemeng Ji, Yixin Li, Annie L. Zhang, Weigang Wang, Fang Zhang, Jiayun Zhao, Xiaoli Gong, Chunyu Wang, Mario J. Molina, Renyi Zhang",Remarkable nucleation and growth of ultrafine particles from vehicular exhaust,2020,Proceedings of the National Academy of Sciences,http://dx.doi.org/10.1073/pnas.1916366117,10.1073/pnas.1916366117,0.9939,0.98846,0.99328,0.98464,0.49048,0.98186,0.47692,0.48884,0.4994,0.4999,0.48702,0.99056,0.49746,0.99054,0.99472,0.9954,0.99572,0.46874,0.98852,0.49776,0.98924,0.49996,0.5,0.99232,0.97812,0.46002,0.48984,0.9908,0.48278,0.2003,0.484,0.7207199999999999,0.77758,0.98522,0.47492999999999996,0.7367900000000001,0.2003,0.657,0.98352,0.98852,0.9922,0.45966,0.96948,0.2003,0.977,0.8916109999999999,0.99252
